ip_address,request_type,attack_type,packet_rate,response_time,connection_duration,protocol_type,packet_variance,burst_rate,label
192.168.248.69,GET,SYN,6344,1.188254872451557,13,TCP,848,8,1
192.168.237.4,UDP,SYN,5243,3.735062145555245,99,UDP,1392,5,1
192.168.16.24,GET,SYN,7274,0.4031050904530751,11,UDP,2994,88,1
192.168.80.247,GET,SYN,8576,0.3495745412930955,35,TCP,4458,41,1
192.168.2.241,TCP,SYN,2089,3.4986821129707963,111,UDP,4572,93,1
192.168.220.128,POST,SYN,853,2.827926455892517,8,UDP,4400,59,1
192.168.160.219,POST,SYN,816,2.147060969731697,7,TCP,2233,9,1
192.168.84.152,GET,SYN,3577,2.9193051941875217,69,TCP,2313,42,1
192.168.140.178,GET,SYN,2356,3.7027147392463315,70,TCP,1438,18,1
192.168.163.124,TCP,SYN,1538,0.6070097262632186,57,ICMP,402,46,1
192.168.33.161,GET,SYN,4179,2.8111034383066187,115,TCP,2221,82,1
192.168.189.179,TCP,SYN,2423,4.139642481280096,35,TCP,878,48,1
192.168.171.101,POST,SYN,9078,1.875902935833731,94,TCP,3155,28,1
192.168.12.67,POST,SYN,3359,3.8387881393509318,11,TCP,907,37,1
192.168.65.161,TCP,SYN,6884,4.242562111817895,38,TCP,4442,74,1
192.168.168.74,GET,SYN,5785,4.122553039918656,91,TCP,1096,20,1
192.168.43.44,POST,SYN,4884,3.28674636973072,85,TCP,3523,38,1
192.168.29.141,UDP,SYN,7040,3.6149881401426476,78,TCP,1807,41,1
192.168.12.95,TCP,SYN,4033,3.959608385502427,49,ICMP,1677,87,1
192.168.46.130,POST,SYN,3818,3.695175616538397,35,UDP,208,62,1
192.168.253.243,POST,SYN,1554,2.313232795204236,29,ICMP,1366,20,1
192.168.242.35,POST,SYN,6843,0.8796926200725822,88,ICMP,1410,23,1
192.168.215.81,UDP,SYN,2500,1.6176799394390835,100,TCP,2926,50,1
192.168.90.8,UDP,SYN,2083,1.1155081549860852,41,TCP,4258,5,1
192.168.93.154,UDP,SYN,8052,1.871076356192511,109,TCP,2064,60,1
192.168.202.90,GET,SYN,9941,2.4977222928938985,96,TCP,2791,91,1
192.168.254.162,TCP,SYN,6069,4.799328691497805,6,UDP,246,73,1
192.168.115.105,GET,SYN,1357,4.801367695447387,10,UDP,2603,43,1
192.168.135.196,UDP,SYN,1025,3.870983752492598,84,ICMP,3482,36,1
192.168.58.245,TCP,SYN,4989,4.902687412980368,84,UDP,1478,3,1
192.168.114.237,GET,SYN,3783,4.990277497539849,90,ICMP,2498,61,1
192.168.75.157,GET,SYN,8601,4.4377580642133525,85,TCP,1481,54,1
192.168.120.164,GET,SYN,2273,0.48956755771007643,109,ICMP,1788,36,1
192.168.217.21,UDP,SYN,534,2.1876161069748834,23,ICMP,1813,45,1
192.168.253.249,POST,SYN,1478,2.7171879070241767,46,UDP,4212,99,1
192.168.164.138,TCP,SYN,2130,0.7080046695166725,12,ICMP,2924,29,1
192.168.101.201,UDP,SYN,745,4.0622900734913125,55,TCP,2562,97,1
192.168.152.192,TCP,SYN,6350,0.8285487332490264,13,TCP,2947,26,1
192.168.227.177,UDP,SYN,4710,1.9783109994256216,74,TCP,4109,8,1
192.168.99.240,GET,SYN,251,0.43766968164661857,7,TCP,2325,73,1
192.168.36.210,GET,SYN,9440,2.6705061309973503,101,UDP,916,22,1
192.168.241.231,POST,SYN,9509,3.025503089489952,12,ICMP,893,69,1
192.168.96.152,POST,SYN,8315,3.7023665657873304,61,ICMP,4313,44,1
192.168.151.190,TCP,SYN,8337,1.7633612945464698,25,ICMP,2797,41,1
192.168.224.37,POST,SYN,3527,2.993604348055587,2,ICMP,4390,36,1
192.168.12.113,POST,SYN,2252,3.697321964336312,104,TCP,2816,96,1
192.168.183.13,TCP,SYN,7540,3.833972229659118,26,UDP,4594,30,1
192.168.23.217,UDP,SYN,8499,1.578045047605182,104,ICMP,977,49,1
192.168.99.105,POST,SYN,6367,0.4317492578728127,51,ICMP,750,17,1
192.168.30.17,UDP,SYN,4475,0.2843354400026159,69,UDP,3556,30,1
192.168.113.62,GET,SYN,5400,3.8634953949936603,62,ICMP,3169,73,1
192.168.84.112,POST,SYN,2856,1.9886506941881046,72,UDP,4800,4,1
192.168.217.86,GET,SYN,7213,0.7563190477364226,106,ICMP,3016,76,1
192.168.141.187,GET,SYN,235,1.003995784054234,109,UDP,3627,35,1
192.168.19.177,UDP,SYN,8120,3.8541373265353056,73,ICMP,269,84,1
192.168.100.140,TCP,SYN,8384,3.0346198033847487,39,TCP,3029,17,1
192.168.189.233,POST,SYN,7100,2.556875514201497,84,ICMP,1012,86,1
192.168.147.76,UDP,SYN,8881,3.15273716956021,116,TCP,2136,7,1
192.168.9.199,TCP,SYN,2124,0.7737478153713782,115,UDP,1249,62,1
192.168.28.206,GET,SYN,7704,1.6633069902597697,11,TCP,3208,58,1
192.168.223.128,POST,SYN,251,1.9329112351868538,104,ICMP,763,44,1
192.168.52.83,GET,SYN,5760,1.6410390699609654,64,TCP,2972,58,1
192.168.250.111,GET,SYN,3215,4.335639929461188,86,TCP,723,53,1
192.168.144.117,POST,SYN,2152,2.948963608797825,80,ICMP,1406,72,1
192.168.69.99,TCP,SYN,9152,3.6736748966710793,106,UDP,439,9,1
192.168.140.25,TCP,SYN,1621,1.2598598403909131,102,TCP,315,6,1
192.168.180.123,POST,SYN,5175,1.3939627827491772,42,ICMP,2113,19,1
192.168.213.228,POST,SYN,6747,1.204146317082917,10,TCP,4997,86,1
192.168.53.151,UDP,SYN,5219,3.471099930463232,89,UDP,592,20,1
192.168.144.57,UDP,SYN,2209,1.8103008788835404,19,UDP,4741,64,1
192.168.39.109,GET,SYN,1379,2.084912248780399,4,UDP,4291,84,1
192.168.181.42,POST,SYN,3663,3.5746958784104192,83,TCP,3671,91,1
192.168.186.167,TCP,SYN,8702,4.861813639227707,3,ICMP,1910,27,1
192.168.142.223,GET,SYN,9048,0.8931890372932582,81,UDP,4097,7,1
192.168.122.133,GET,SYN,3749,0.4071137143505369,14,ICMP,4464,24,1
192.168.163.215,GET,SYN,6077,1.0547450666405587,10,UDP,2424,8,1
192.168.221.235,GET,SYN,2323,3.701307356320064,6,TCP,3263,67,1
192.168.75.146,TCP,SYN,8300,1.05367372614018,31,TCP,4386,11,1
192.168.239.76,GET,SYN,4873,2.9633267728619432,31,UDP,4896,66,1
192.168.9.74,POST,SYN,9397,2.9925510288450123,48,ICMP,3271,1,1
192.168.186.236,UDP,SYN,7125,1.5426731914556975,9,ICMP,4331,7,1
192.168.145.253,TCP,SYN,547,0.4367587713954807,117,UDP,1254,24,1
192.168.230.7,POST,SYN,7009,2.056082535512863,76,TCP,3298,12,1
192.168.174.141,POST,SYN,6260,1.0152485690570245,108,ICMP,1454,63,1
192.168.168.170,POST,SYN,7176,1.003918730305968,110,ICMP,196,72,1
192.168.137.178,UDP,SYN,4026,2.660685468040831,26,TCP,790,13,1
192.168.27.122,UDP,SYN,6470,3.398293576678993,2,ICMP,2205,70,1
192.168.194.5,UDP,SYN,1657,0.46953375610598724,106,UDP,3068,88,1
192.168.29.165,POST,SYN,8962,2.9337748533482544,4,TCP,3554,24,1
192.168.166.83,UDP,SYN,1324,1.3063880528974579,96,UDP,4450,38,1
192.168.136.240,GET,SYN,740,3.3991604989964457,92,TCP,813,71,1
192.168.109.65,UDP,SYN,4073,4.070057597391597,6,UDP,4931,10,1
192.168.86.244,TCP,SYN,7297,4.0543668147628305,30,UDP,2581,30,1
192.168.145.71,POST,SYN,3487,1.9123206553795982,55,UDP,1532,88,1
192.168.217.45,POST,SYN,2405,2.8796214019999677,28,ICMP,405,27,1
192.168.132.36,GET,SYN,5631,3.9891064008031636,61,ICMP,2748,30,1
192.168.70.252,UDP,SYN,799,0.3979702812543383,77,UDP,2845,79,1
192.168.159.19,UDP,SYN,3101,3.0675592472445747,55,UDP,2337,2,1
192.168.189.108,TCP,SYN,7813,4.1989577207397835,110,TCP,90,8,1
192.168.182.167,GET,SYN,3614,1.9245492897174796,36,ICMP,1406,17,1
192.168.91.202,TCP,SYN,5808,2.3314997585083055,74,UDP,3574,48,1
192.168.90.19,TCP,SYN,1754,3.5237675359408147,74,ICMP,1618,64,1
192.168.39.126,POST,SYN,6124,0.4326350881419241,5,TCP,3595,61,1
192.168.195.173,POST,SYN,2427,1.9896162060610654,29,UDP,1526,13,1
192.168.141.242,UDP,SYN,8069,1.54898277409686,100,ICMP,1696,82,1
192.168.220.126,UDP,SYN,5324,0.18327182297694095,12,TCP,3691,21,1
192.168.58.148,TCP,SYN,3281,1.0602660400429744,22,UDP,4042,76,1
192.168.220.200,UDP,SYN,6459,2.0398294713853615,59,ICMP,3163,2,1
192.168.61.127,TCP,SYN,2265,1.0674006711627977,110,TCP,753,84,1
192.168.105.167,UDP,SYN,6338,3.051751759153327,39,TCP,716,23,1
192.168.1.131,UDP,SYN,6379,2.298397775947914,2,ICMP,2442,85,1
192.168.205.92,POST,SYN,935,0.2934583443895855,14,UDP,3430,95,1
192.168.190.249,POST,SYN,914,1.4476972951313332,10,ICMP,475,16,1
192.168.191.252,POST,SYN,6967,0.19543617485814874,48,TCP,2822,13,1
192.168.113.153,POST,SYN,3104,1.8548623814829324,64,TCP,1652,4,1
192.168.56.161,GET,SYN,9027,1.3696390869545845,3,UDP,2118,2,1
192.168.166.117,POST,SYN,8698,3.4721152326254625,72,ICMP,4799,65,1
192.168.134.58,GET,SYN,8586,1.6062939354230084,119,UDP,3761,26,1
192.168.44.173,POST,SYN,603,1.9382774564633838,60,UDP,2088,30,1
192.168.160.173,UDP,SYN,5166,3.6541362661297225,81,TCP,2902,38,1
192.168.61.47,TCP,SYN,7733,2.4564966119523994,68,ICMP,3101,20,1
192.168.149.80,UDP,SYN,837,2.826626455119616,21,ICMP,3593,25,1
192.168.118.213,UDP,SYN,8946,4.222598652362498,94,TCP,4373,52,1
192.168.203.252,GET,SYN,4957,1.113752696741105,19,TCP,3656,83,1
192.168.229.164,POST,SYN,7240,4.947009089785193,79,ICMP,183,91,1
192.168.227.147,TCP,SYN,9194,4.510514950017931,20,UDP,1623,10,1
192.168.20.185,TCP,SYN,864,1.504108860145199,58,UDP,84,41,1
192.168.146.47,POST,SYN,9790,4.4753982463407445,42,ICMP,86,81,1
192.168.233.49,GET,SYN,8385,3.7943851756543867,94,UDP,1743,61,1
192.168.14.143,GET,SYN,2827,4.660706712614544,10,UDP,1311,2,1
192.168.159.1,GET,SYN,3816,3.4865624218161546,23,TCP,941,81,1
192.168.117.54,TCP,SYN,5008,3.4049391766223773,88,UDP,1037,7,1
192.168.118.3,GET,SYN,3875,0.11697560457790346,12,TCP,1401,60,1
192.168.144.215,GET,SYN,1266,2.4255964905077767,9,UDP,3481,61,1
192.168.185.203,TCP,SYN,4520,1.0813161702742728,79,ICMP,4821,80,1
192.168.12.74,TCP,SYN,6822,1.6879991499281362,29,TCP,3012,27,1
192.168.224.16,UDP,SYN,9531,4.896196606582073,82,ICMP,4714,1,1
192.168.200.102,TCP,SYN,7767,0.5189595933482656,20,TCP,3904,86,1
192.168.204.152,POST,SYN,8797,3.640183705223584,65,UDP,725,86,1
192.168.156.117,TCP,SYN,912,0.9474297251672789,3,ICMP,188,27,1
192.168.8.122,TCP,SYN,6267,0.13626656353112665,8,TCP,4831,80,1
192.168.92.164,GET,SYN,5988,2.556951673354712,39,ICMP,2773,60,1
192.168.90.136,UDP,SYN,2405,0.8899549639224962,64,ICMP,4613,53,1
192.168.186.60,GET,SYN,9207,4.830784654309728,31,UDP,2581,36,1
192.168.178.28,UDP,SYN,2445,1.0981140118355512,111,TCP,3701,80,1
192.168.220.101,GET,SYN,8717,1.0409728427708527,72,UDP,2940,24,1
192.168.41.228,POST,SYN,9580,0.2576179308381069,79,ICMP,1139,35,1
192.168.192.155,GET,SYN,574,1.7161162295266654,22,TCP,204,33,1
192.168.246.191,GET,SYN,611,0.21814720715209573,96,ICMP,3381,17,1
192.168.145.201,POST,SYN,8217,2.544544512691323,5,ICMP,1346,69,1
192.168.161.245,POST,SYN,8163,2.577492149854303,108,TCP,361,35,1
192.168.212.205,TCP,SYN,7466,0.3608921066135312,108,ICMP,1144,83,1
192.168.220.240,GET,SYN,4714,1.2763051572383397,58,TCP,214,47,1
192.168.157.141,POST,SYN,1255,4.1773217772073234,73,TCP,1849,98,1
192.168.46.35,POST,SYN,2288,2.3664693873342957,117,TCP,3383,96,1
192.168.253.134,TCP,SYN,1210,2.2295892037702814,105,ICMP,642,89,1
192.168.82.115,UDP,SYN,5289,3.5240070420728116,79,UDP,606,59,1
192.168.197.47,POST,SYN,7024,3.6029215230974345,111,ICMP,366,61,1
192.168.153.194,POST,SYN,121,3.833616743898864,63,ICMP,1229,22,1
192.168.10.56,GET,SYN,804,4.169363392922352,61,TCP,899,27,1
192.168.30.242,TCP,SYN,7348,1.2380281673716107,52,UDP,4283,97,1
192.168.251.109,GET,SYN,6650,0.42526497566882004,108,TCP,2772,72,1
192.168.5.119,UDP,SYN,9146,1.9632979052052728,101,ICMP,3065,94,1
192.168.248.33,TCP,SYN,8202,4.289979762053447,33,UDP,2751,90,1
192.168.118.65,GET,SYN,8293,0.48234045499928313,22,TCP,90,15,1
192.168.146.224,POST,SYN,2671,2.922173614134456,51,ICMP,989,36,1
192.168.239.177,POST,SYN,3240,3.535306450792828,11,ICMP,2441,57,1
192.168.11.85,TCP,SYN,3998,2.4588953450832567,58,UDP,3212,76,1
192.168.26.63,POST,SYN,1337,1.3503596736723795,50,ICMP,293,41,1
192.168.217.86,GET,SYN,5408,1.6989164609344787,70,ICMP,1490,45,1
192.168.59.27,TCP,SYN,7568,0.4510952801195718,17,ICMP,4727,43,1
192.168.177.205,POST,SYN,7086,1.5336593819595326,46,ICMP,3170,12,1
192.168.161.98,POST,SYN,4830,0.3174522370502441,44,UDP,4266,68,1
192.168.105.99,UDP,SYN,1822,3.658992490856446,57,ICMP,1450,67,1
192.168.129.149,UDP,SYN,3952,4.500176864707263,5,ICMP,4986,96,1
192.168.240.55,TCP,SYN,5776,3.204214329422606,39,ICMP,1091,90,1
192.168.6.220,UDP,SYN,6250,3.3178457923726152,58,UDP,3630,4,1
192.168.209.197,GET,SYN,9191,2.413497451987893,112,UDP,2616,65,1
192.168.95.133,POST,SYN,3188,0.8645786011050295,9,TCP,151,5,1
192.168.102.3,POST,SYN,7263,0.1378531921415113,93,UDP,984,2,1
192.168.181.23,POST,SYN,2466,1.7854823882917985,23,ICMP,1820,46,1
192.168.229.53,TCP,SYN,9667,3.7822939311176853,47,UDP,977,75,1
192.168.165.202,TCP,SYN,7101,4.806114738646349,36,UDP,189,9,1
192.168.202.83,UDP,SYN,1634,2.2123161361353056,31,UDP,2779,8,1
192.168.145.85,POST,SYN,1096,1.8904159604343118,84,ICMP,3757,58,1
192.168.78.201,POST,SYN,7034,2.2851966810237685,23,TCP,2572,63,1
192.168.110.1,POST,SYN,2215,2.1960969894405467,56,TCP,1187,61,1
192.168.51.173,POST,SYN,5769,3.166811181693361,71,TCP,3902,15,1
192.168.205.4,POST,SYN,7272,3.6973222457806574,46,TCP,3440,73,1
192.168.190.193,GET,SYN,1226,3.946294313947443,58,UDP,2565,42,1
192.168.113.232,POST,SYN,6461,3.2830635662302647,36,TCP,4811,50,1
192.168.32.34,GET,SYN,8124,2.244847398058054,68,UDP,1348,94,1
192.168.92.95,POST,SYN,9273,4.755508402202539,88,UDP,3408,93,1
192.168.72.39,TCP,SYN,3338,3.5839965122192052,60,TCP,2626,51,1
192.168.154.250,TCP,SYN,1365,2.19062440014627,14,ICMP,3753,25,1
192.168.162.182,GET,SYN,942,2.288250707767972,25,TCP,667,22,1
192.168.118.3,POST,SYN,5219,4.108106164652176,71,TCP,4684,98,1
192.168.123.50,TCP,SYN,8348,2.258650349839945,79,UDP,773,22,1
192.168.12.193,TCP,SYN,3130,2.629740751617547,44,UDP,3205,94,1
192.168.54.236,POST,SYN,8986,1.528606230406158,46,TCP,4950,74,1
192.168.133.222,POST,SYN,6516,4.210682686037963,13,TCP,1165,69,1
192.168.222.251,TCP,SYN,8863,2.6591988534862683,62,ICMP,4954,69,1
192.168.57.145,POST,SYN,5140,2.8074260981081967,19,ICMP,4595,66,1
192.168.112.47,UDP,SYN,4290,4.415309473295654,12,ICMP,649,94,1
192.168.151.207,POST,SYN,9062,4.6105346124513265,112,UDP,2224,64,1
192.168.229.85,TCP,SYN,461,4.138549603665948,90,ICMP,4896,22,1
192.168.142.66,TCP,SYN,8355,0.4203150235888111,48,UDP,4947,13,1
192.168.75.179,GET,SYN,2496,2.2731945987225615,33,UDP,1060,89,1
192.168.103.166,UDP,SYN,3396,1.7823216018468846,79,TCP,988,27,1
192.168.192.252,TCP,SYN,135,1.1462224285126819,37,ICMP,2191,47,1
192.168.226.38,UDP,SYN,7799,4.553873991644351,6,TCP,4745,91,1
192.168.50.98,POST,SYN,4192,4.461337895741068,89,TCP,4624,21,1
192.168.82.30,TCP,SYN,7137,2.3799596280879283,117,UDP,1786,31,1
192.168.79.91,GET,SYN,7418,0.7593481682970311,81,ICMP,1528,79,1
192.168.179.191,TCP,SYN,9814,0.16549153962575852,43,TCP,4680,38,1
192.168.226.52,GET,SYN,5884,2.2484886947676124,100,UDP,4320,39,1
192.168.249.166,UDP,SYN,853,0.2957802280103612,50,TCP,1902,36,1
192.168.225.216,GET,SYN,6769,3.086824115406825,116,ICMP,2404,65,1
192.168.79.252,POST,SYN,6135,3.0812034673123385,46,UDP,2986,11,1
192.168.30.247,POST,SYN,9311,4.504803294795496,119,ICMP,1851,69,1
192.168.106.51,POST,SYN,4232,1.0312407286178475,73,TCP,1008,34,1
192.168.81.133,TCP,SYN,9650,1.919831787826366,28,UDP,546,5,1
192.168.29.132,POST,SYN,314,4.311772405042966,99,TCP,525,20,1
192.168.138.184,POST,SYN,3143,2.424052862201564,67,TCP,4011,63,1
192.168.145.74,TCP,SYN,4848,0.3926441159625268,11,ICMP,1738,45,1
192.168.17.252,UDP,SYN,9715,0.6428411668180901,20,UDP,1081,42,1
192.168.84.216,POST,SYN,8193,4.085927400734411,87,TCP,2022,13,1
192.168.69.34,POST,SYN,375,3.744117407139714,118,ICMP,1339,9,1
192.168.6.53,TCP,SYN,1256,4.39181943411728,30,ICMP,2159,5,1
192.168.194.205,UDP,SYN,9746,0.6824197129548044,101,UDP,3188,38,1
192.168.126.235,UDP,SYN,1490,3.826042044602985,36,TCP,1331,96,1
192.168.43.240,UDP,SYN,5234,3.310011388295127,108,UDP,771,94,1
192.168.203.115,TCP,SYN,9197,1.2382368815911098,76,UDP,1742,49,1
192.168.111.249,GET,SYN,8796,4.872131489222494,100,TCP,4406,92,1
192.168.151.183,GET,SYN,5186,2.8947386138410325,99,UDP,4190,28,1
192.168.80.95,POST,SYN,8190,4.543702079445963,119,UDP,4113,43,1
192.168.203.118,POST,SYN,5869,4.309556357614233,98,UDP,1359,70,1
192.168.144.8,POST,SYN,8119,1.732314756560797,68,ICMP,3134,41,1
192.168.132.104,GET,SYN,2086,2.726188623735385,88,TCP,2797,44,1
192.168.132.184,TCP,SYN,9528,2.2137046670828915,36,UDP,1597,29,1
192.168.25.195,POST,SYN,9439,3.5744800942743713,58,ICMP,1981,68,1
192.168.96.195,TCP,SYN,5610,2.981405822262796,28,ICMP,556,82,1
192.168.155.93,POST,SYN,3679,3.9457823118824824,39,UDP,3965,79,1
192.168.160.178,TCP,SYN,9013,0.15758607203012426,66,TCP,3572,25,1
192.168.61.122,TCP,SYN,5364,3.4701869809313366,43,ICMP,3060,68,1
192.168.51.147,GET,SYN,2506,1.6634192605763094,5,UDP,4355,14,1
192.168.21.5,TCP,SYN,8712,1.1986884854581483,92,TCP,2761,59,1
192.168.210.92,UDP,SYN,1420,4.026082695157494,13,TCP,835,62,1
192.168.170.61,GET,SYN,7679,0.5371839348221084,100,UDP,1648,17,1
192.168.22.149,POST,SYN,8913,1.219454220985792,9,ICMP,3060,98,1
192.168.70.1,GET,SYN,1224,1.0982982713889131,103,TCP,867,19,1
192.168.133.233,UDP,SYN,160,2.1571446807925394,94,TCP,904,29,1
192.168.12.90,UDP,SYN,3609,1.6794502443305792,57,TCP,2458,86,1
192.168.46.34,TCP,SYN,6742,3.630294753837384,27,TCP,4984,78,1
192.168.177.78,UDP,SYN,9268,3.5269124149472355,61,ICMP,143,66,1
192.168.218.45,UDP,SYN,3283,1.6948073664195913,77,ICMP,3724,45,1
192.168.155.73,UDP,SYN,1522,2.2412058031143967,106,UDP,2787,71,1
192.168.26.249,UDP,SYN,4922,1.1187501024808877,103,UDP,3391,28,1
192.168.47.121,POST,SYN,4803,3.387091012431726,50,ICMP,2696,59,1
192.168.214.239,POST,SYN,1883,2.0414914266496202,92,UDP,2760,54,1
192.168.56.94,GET,SYN,5978,0.7508479117668551,82,TCP,3350,8,1
192.168.107.63,TCP,SYN,8695,0.7236009103664052,34,ICMP,3890,93,1
192.168.48.61,POST,SYN,6866,1.6793713242637602,85,TCP,3734,10,1
192.168.81.26,UDP,SYN,790,3.7618926403173596,65,ICMP,1722,21,1
192.168.36.1,TCP,SYN,7306,0.2249712470443519,45,ICMP,3154,35,1
192.168.8.113,POST,SYN,2430,1.3630959965961227,87,UDP,4115,4,1
192.168.99.253,GET,SYN,9685,0.8961821785549107,34,ICMP,4741,53,1
192.168.180.207,UDP,SYN,3730,4.7867413243975125,100,UDP,2832,85,1
192.168.47.127,TCP,SYN,9990,3.5558798594580296,73,ICMP,1705,25,1
192.168.56.214,POST,SYN,2451,1.2428401521828363,8,TCP,458,20,1
192.168.14.218,TCP,SYN,7227,1.1165568686373537,114,TCP,1277,71,1
192.168.28.215,POST,SYN,2056,4.304349672397655,94,TCP,4775,71,1
192.168.78.216,GET,SYN,1459,1.0321108124404244,48,TCP,3316,96,1
192.168.130.109,UDP,SYN,1812,4.9855900809664115,36,TCP,1609,96,1
192.168.154.14,GET,SYN,959,1.4832852880558587,100,TCP,3895,22,1
192.168.187.56,UDP,SYN,810,0.5132303028607215,82,ICMP,1097,49,1
192.168.115.7,UDP,SYN,6688,3.4856152806826053,66,UDP,627,89,1
192.168.3.111,TCP,SYN,5662,3.087249683662452,117,ICMP,1291,6,1
192.168.151.238,POST,SYN,3290,4.999128610271138,11,TCP,4718,51,1
192.168.107.239,GET,SYN,580,4.030220147422678,52,TCP,4824,27,1
192.168.252.237,GET,SYN,9601,2.2012990123528717,36,ICMP,3412,18,1
192.168.18.250,GET,SYN,2610,3.41539609599911,95,UDP,2145,12,1
192.168.38.227,TCP,SYN,2227,4.107462322656425,31,UDP,900,28,1
192.168.115.15,TCP,SYN,5153,2.6172599746721463,24,UDP,698,19,1
192.168.192.217,TCP,SYN,7756,1.4370701086025368,110,UDP,2931,43,1
192.168.119.229,UDP,SYN,1587,1.1295176472032114,21,TCP,4056,81,1
192.168.28.202,GET,SYN,9515,1.5468790394067107,96,TCP,4192,99,1
192.168.39.185,UDP,SYN,2831,4.255537030182045,113,UDP,3618,15,1
192.168.17.231,GET,SYN,996,1.964118625194803,30,ICMP,3441,69,1
192.168.86.218,GET,SYN,5307,1.5046543769749556,72,ICMP,3417,36,1
192.168.126.44,POST,SYN,9540,4.048847416195898,97,TCP,3051,97,1
192.168.25.145,GET,SYN,5147,0.2564096746952632,115,ICMP,2490,85,1
192.168.13.212,TCP,SYN,2561,3.0103955275586767,64,TCP,793,99,1
192.168.25.68,TCP,SYN,2238,4.380795835612731,115,TCP,2076,42,1
192.168.138.67,TCP,SYN,6113,2.1094103703724767,117,UDP,3544,91,1
192.168.233.109,POST,SYN,931,1.419658990660494,39,UDP,923,45,1
192.168.146.111,POST,SYN,1897,2.5093744402361864,1,UDP,1482,30,1
192.168.228.111,UDP,SYN,6649,3.6156381216911893,97,UDP,742,39,1
192.168.214.34,GET,SYN,2025,2.6313672588724777,42,UDP,2034,46,1
192.168.111.8,GET,SYN,6627,0.13743107366628826,77,UDP,1446,58,1
192.168.168.113,TCP,SYN,5776,0.4837903249292781,86,ICMP,375,30,1
192.168.236.83,TCP,SYN,4618,3.634509273139537,5,UDP,2910,56,1
192.168.42.169,TCP,SYN,7213,2.0597615408899435,12,UDP,624,85,1
192.168.101.6,TCP,SYN,6632,3.9454015732241525,29,TCP,1049,90,1
192.168.180.26,TCP,SYN,8739,3.2825005791189543,3,TCP,606,88,1
192.168.64.226,TCP,SYN,2266,2.9494275881772065,61,UDP,2114,54,1
192.168.187.184,GET,SYN,9230,4.516738325054215,51,TCP,2577,86,1
192.168.59.109,POST,SYN,5751,0.2044781600554922,36,ICMP,278,37,1
192.168.198.229,TCP,SYN,8067,0.8596683708492283,111,ICMP,2058,90,1
192.168.121.33,GET,SYN,2658,3.1594421819106815,109,ICMP,1165,22,1
192.168.181.150,TCP,SYN,9612,0.4225574280954677,75,ICMP,3882,97,1
192.168.21.198,UDP,SYN,4859,3.2603553767973876,90,UDP,4124,24,1
192.168.70.247,UDP,SYN,6395,4.922193277423812,2,ICMP,3172,69,1
192.168.112.4,GET,SYN,228,4.406159685073216,29,ICMP,2768,88,1
192.168.94.75,POST,SYN,7821,2.9954929277246,41,ICMP,4945,99,1
192.168.190.62,UDP,SYN,8021,4.480485704099214,29,ICMP,261,86,1
192.168.94.95,UDP,SYN,1979,0.6697139412046996,108,TCP,4134,33,1
192.168.152.55,POST,SYN,2598,2.3280014081352647,100,ICMP,3566,17,1
192.168.137.247,UDP,SYN,4884,2.2005129674791717,64,ICMP,3819,62,1
192.168.131.243,TCP,SYN,161,1.7485931762656564,58,TCP,4563,12,1
192.168.31.40,POST,SYN,7998,0.10098685085812104,83,TCP,2795,30,1
192.168.229.36,UDP,SYN,764,4.466042191195136,10,UDP,1204,90,1
192.168.152.223,POST,SYN,9643,3.9107623897486956,11,TCP,2013,13,1
192.168.6.66,TCP,SYN,6084,3.2990018264389653,7,TCP,1811,6,1
192.168.212.220,UDP,SYN,1431,0.7319375348730068,77,TCP,3609,67,1
192.168.75.4,GET,SYN,3177,1.9532051550883702,105,ICMP,304,11,1
192.168.79.134,UDP,SYN,7533,4.629202287102373,108,UDP,1097,60,1
192.168.118.113,UDP,SYN,1258,3.1229550648407787,61,UDP,4029,10,1
192.168.94.248,TCP,SYN,86,3.056711628977523,66,ICMP,3619,75,1
192.168.230.179,GET,SYN,1878,4.57432021630947,94,UDP,1167,16,1
192.168.62.185,GET,SYN,3391,2.843185252008225,86,ICMP,4310,84,1
192.168.194.79,GET,SYN,7056,3.0283539179291985,53,TCP,2353,42,1
192.168.203.136,TCP,SYN,7725,1.794006902933465,65,ICMP,345,44,1
192.168.26.179,TCP,SYN,5397,1.920060553238621,27,ICMP,744,19,1
192.168.173.44,TCP,SYN,7940,3.459473625829348,7,TCP,1622,73,1
192.168.133.70,TCP,SYN,859,1.670132561493429,65,TCP,2542,15,1
192.168.154.118,TCP,SYN,4168,2.8396288108804657,58,UDP,1923,87,1
192.168.68.19,GET,SYN,1576,1.4680637866672404,25,ICMP,1149,85,1
192.168.212.225,POST,SYN,545,0.9140136659767822,48,TCP,2889,39,1
192.168.20.113,TCP,SYN,474,2.3265720487996373,4,UDP,3951,5,1
192.168.140.47,POST,SYN,2797,1.1654854608291254,94,ICMP,657,86,1
192.168.1.90,UDP,SYN,2032,4.50262209489955,8,TCP,4713,31,1
192.168.142.64,UDP,SYN,1518,1.5877035325524613,113,TCP,776,79,1
192.168.38.37,TCP,SYN,7778,3.0272702681426735,85,ICMP,1670,28,1
192.168.126.139,UDP,SYN,6820,1.3908650186714995,115,TCP,2008,38,1
192.168.100.77,POST,SYN,1283,1.364294387351356,68,ICMP,4598,52,1
192.168.235.3,UDP,SYN,8806,1.8181167992441987,60,ICMP,1660,15,1
